,Seed,Learning Rate,Dropout Rate,Temperature,Best Training Loss,Best Validation Loss,Epoch,Alpha Max Indices
0,1,0.001,0.2,0.1,0.04267723485827446,0.004582918249070644,7,"[3, 3, 7]"
1,1,0.001,0.3,0.1,0.03215569630265236,0.004092187620699406,14,"[3, 3, 7]"
2,1,0.001,0.4,0.1,0.03448479622602463,0.004042800981551409,17,"[3, 3, 7]"
3,1,0.001,0.5,0.1,0.028515152633190155,0.003662533825263381,33,"[3, 3, 7]"
4,1,0.001,0.6,0.1,0.0767892599105835,0.01394343189895153,10,"[3, 3, 7]"
5,1,0.001,0.7,0.1,0.08258459717035294,0.0215791966766119,10,"[3, 3, 7]"
6,1,0.001,0.8,0.1,0.1373547613620758,0.003975241910666227,14,"[3, 3, 7]"
7,1,0.003,0.2,0.1,0.010095510631799698,0.0034260156098753214,22,"[3, 3, 7]"
8,1,0.003,0.3,0.1,0.17562124133110046,0.004286018665879965,0,"[3, 3, 7]"
9,1,0.003,0.4,0.1,0.01990956999361515,0.003641038201749325,20,"[3, 3, 7]"
10,1,0.003,0.5,0.1,0.06460674852132797,0.0035626981407403946,7,"[3, 3, 7]"
11,1,0.003,0.6,0.1,0.07117920368909836,0.004483608994632959,7,"[3, 3, 7]"
12,1,0.003,0.7,0.1,0.08962025493383408,0.004036372061818838,10,"[3, 3, 7]"
13,1,0.003,0.8,0.1,0.19401195645332336,0.0037276437506079674,6,"[3, 3, 7]"
14,1,0.005,0.2,0.1,0.019286420196294785,0.006677242461591959,11,"[3, 6, 7]"
15,1,0.005,0.3,0.1,0.013612368144094944,0.0073488992638885975,12,"[3, 6, 7]"
16,1,0.005,0.4,0.1,0.17389756441116333,0.006955167278647423,0,"[3, 3, 7]"
17,1,0.005,0.5,0.1,0.0506189726293087,0.0047547705471515656,10,"[3, 6, 7]"
18,1,0.005,0.6,0.1,0.08327563852071762,0.0043270704336464405,1,"[3, 3, 7]"
19,1,0.005,0.7,0.1,0.05469990894198418,0.004636264871805906,11,"[3, 3, 7]"
20,1,0.005,0.8,0.1,0.17761215567588806,0.00405246764421463,3,"[3, 3, 7]"
21,1,0.007,0.2,0.1,0.01833205670118332,0.0075784847140312195,12,"[3, 6, 7]"
22,1,0.007,0.3,0.1,0.01781446300446987,0.009201464243233204,12,"[3, 6, 7]"
23,1,0.007,0.4,0.1,0.05116201937198639,0.0050933994352817535,10,"[3, 6, 7]"
24,1,0.007,0.5,0.1,0.17519253492355347,0.004452293273061514,0,"[3, 3, 7]"
25,1,0.007,0.6,0.1,0.11924007534980774,0.008795990608632565,1,"[3, 3, 7]"
26,1,0.007,0.7,0.1,0.008455563336610794,0.004503898788243532,29,"[3, 6, 7]"
27,1,0.007,0.8,0.1,0.11636356264352798,0.004319708328694105,4,"[3, 6, 7]"
28,1,0.009000000000000001,0.2,0.1,0.03898683190345764,0.005607999861240387,11,"[3, 6, 7]"
29,1,0.009000000000000001,0.3,0.1,0.04473556578159332,0.007550625130534172,10,"[3, 6, 7]"
30,1,0.009000000000000001,0.4,0.1,0.03816470131278038,0.005982149858027697,8,"[3, 6, 7]"
31,1,0.009000000000000001,0.5,0.1,0.016915680840611458,0.003952259197831154,20,"[3, 6, 7]"
32,1,0.009000000000000001,0.6,0.1,0.01204920094460249,0.00448829447850585,17,"[3, 6, 7]"
33,1,0.009000000000000001,0.7,0.1,0.12539628148078918,0.004463017452508211,6,"[3, 6, 7]"
34,1,0.009000000000000001,0.8,0.1,0.3473771810531616,0.010629977099597454,1,"[3, 3, 7]"
35,1,0.011,0.2,0.1,0.06060516834259033,0.03202620521187782,10,"[3, 6, 7]"
36,1,0.011,0.3,0.1,0.04243490472435951,0.02308911457657814,10,"[3, 6, 7]"
37,1,0.011,0.4,0.1,0.013451442122459412,0.0078062694519758224,30,"[3, 6, 7]"
38,1,0.011,0.5,0.1,0.04529985040426254,0.007935518398880959,6,"[3, 6, 7]"
39,1,0.011,0.6,0.1,0.18358005583286285,0.005577129777520895,0,"[3, 3, 7]"
40,1,0.011,0.7,0.1,0.014563962817192078,0.005795561708509922,21,"[3, 6, 7]"
41,1,0.011,0.8,0.1,0.04778832197189331,0.005204318556934595,13,"[3, 6, 7]"
42,1,0.013000000000000001,0.2,0.1,0.015952937304973602,0.004735331051051617,25,"[3, 6, 7]"
43,1,0.013000000000000001,0.3,0.1,0.015415053814649582,0.005015977192670107,24,"[3, 6, 7]"
44,1,0.013000000000000001,0.4,0.1,0.05051548406481743,0.06334758549928665,8,"[3, 6, 7]"
45,1,0.013000000000000001,0.5,0.1,0.010775936767458916,0.0035332562401890755,30,"[3, 6, 7]"
46,1,0.013000000000000001,0.6,0.1,0.18358005583286285,0.005409869831055403,0,"[3, 3, 7]"
47,1,0.013000000000000001,0.7,0.1,0.014661070890724659,0.006070591043680906,22,"[3, 6, 7]"
48,1,0.013000000000000001,0.8,0.1,0.06333240121603012,0.03690415993332863,12,"[3, 6, 7]"
49,1,0.015,0.2,0.1,0.022933805361390114,0.005689867306500673,20,"[3, 6, 7]"
50,1,0.015,0.3,0.1,0.2603473663330078,0.4568239450454712,3,"[3, 6, 7]"
51,1,0.015,0.4,0.1,0.010993926785886288,0.003764296416193247,37,"[3, 6, 7]"
52,1,0.015,0.5,0.1,0.17519253492355347,0.33511805534362793,0,"[3, 3, 7]"
53,1,0.015,0.6,0.1,0.18358005583286285,0.0237104594707489,0,"[3, 3, 7]"
54,1,0.015,0.7,0.1,0.015486096031963825,0.005639174021780491,24,"[7, 6, 7]"
55,1,0.015,0.8,0.1,0.1831585317850113,0.005677603185176849,6,"[3, 6, 7]"
56,1,0.017,0.2,0.1,0.02920299395918846,0.020181918516755104,18,"[3, 6, 7]"
57,1,0.017,0.3,0.1,0.017058376222848892,0.006082567851990461,19,"[3, 6, 7]"
58,1,0.017,0.4,0.1,0.010995909571647644,0.004268433433026075,22,"[3, 6, 7]"
59,1,0.017,0.5,0.1,1.8692623376846313,0.4036925435066223,2,"[3, 6, 7]"
60,1,0.017,0.6,0.1,0.18358005583286285,0.08863897621631622,0,"[3, 3, 7]"
61,1,0.017,0.7,0.1,0.2188572883605957,0.4499269723892212,0,"[3, 3, 7]"
62,1,0.017,0.8,0.1,0.056132830679416656,0.013116756454110146,12,"[3, 6, 7]"
63,1,0.019000000000000003,0.2,0.1,0.02912990376353264,0.24592573940753937,18,"[3, 6, 7]"
64,1,0.019000000000000003,0.3,0.1,0.012929080985486507,0.010276773013174534,20,"[3, 6, 7]"
65,1,0.019000000000000003,0.4,0.1,0.022549863904714584,0.005819784477353096,16,"[3, 6, 7]"
66,1,0.019000000000000003,0.5,0.1,0.025196747854351997,0.011808059178292751,15,"[7, 6, 7]"
67,1,0.019000000000000003,0.6,0.1,0.09748778492212296,0.0634133592247963,7,"[3, 6, 7]"
68,1,0.019000000000000003,0.7,0.1,0.2188572883605957,0.45688706636428833,0,"[3, 3, 7]"
69,1,0.019000000000000003,0.8,0.1,0.03793083503842354,0.006232842803001404,12,"[3, 6, 7]"
70,1,0.021,0.2,0.1,0.005818336270749569,0.020493388175964355,86,"[3, 6, 7]"
71,1,0.021,0.3,0.1,0.005595742724835873,0.004129651468247175,51,"[3, 6, 7]"
72,1,0.021,0.4,0.1,0.020034736022353172,0.006422428414225578,14,"[3, 6, 7]"
73,1,0.021,0.5,0.1,0.006879113148897886,0.003982072230428457,37,"[7, 6, 7]"
74,1,0.021,0.6,0.1,0.11332621425390244,0.09156744927167892,7,"[3, 6, 7]"
75,1,0.021,0.7,0.1,0.2188572883605957,0.3969837725162506,0,"[3, 3, 7]"
76,1,0.021,0.8,0.1,1.38909113407135,0.03683885186910629,1,"[3, 6, 7]"
77,1,0.023,0.2,0.1,0.02159506268799305,0.3691055178642273,19,"[3, 6, 7]"
78,1,0.023,0.3,0.1,0.010365771129727364,0.004737637937068939,26,"[3, 6, 7]"
79,1,0.023,0.4,0.1,0.012134145945310593,0.007697186432778835,20,"[7, 6, 7]"
80,1,0.023,0.5,0.1,0.11373508721590042,0.22235873341560364,3,"[3, 6, 7]"
81,1,0.023,0.6,0.1,0.36108914017677307,0.028651922941207886,3,"[3, 6, 7]"
82,1,0.023,0.7,0.1,0.2188572883605957,0.2657220959663391,0,"[3, 3, 7]"
83,1,0.023,0.8,0.1,0.02690698206424713,0.020117713138461113,13,"[3, 6, 7]"
84,1,0.025,0.2,0.1,0.005745843984186649,0.01943184621632099,54,"[3, 6, 7]"
85,1,0.025,0.3,0.1,0.009651510044932365,0.01201177854090929,23,"[7, 6, 7]"
86,1,0.025,0.4,0.1,0.011953997425734997,0.006241073366254568,28,"[7, 6, 7]"
87,1,0.025,0.5,0.1,0.2709420919418335,0.34318408370018005,4,"[3, 6, 7]"
88,1,0.025,0.6,0.1,0.28949761390686035,0.19795562326908112,3,"[3, 6, 7]"
89,1,0.025,0.7,0.1,0.2188572883605957,0.09906189888715744,0,"[3, 3, 7]"
90,1,0.025,0.8,0.1,0.02729109115898609,0.012070883996784687,13,"[3, 6, 7]"
91,1,0.027000000000000003,0.2,0.1,0.07571938633918762,0.45397642254829407,3,"[3, 6, 7]"
92,1,0.027000000000000003,0.3,0.1,0.2642572522163391,0.1694526970386505,4,"[3, 6, 7]"
93,1,0.027000000000000003,0.4,0.1,0.009108890779316425,0.02738119848072529,19,"[7, 6, 7]"
94,1,0.027000000000000003,0.5,0.1,0.3956669867038727,0.3178377151489258,5,"[3, 6, 7]"
95,1,0.027000000000000003,0.6,0.1,0.30524441599845886,0.3942089378833771,6,"[3, 6, 7]"
96,1,0.027000000000000003,0.7,0.1,0.2188572883605957,0.0043007307685911655,0,"[3, 6, 7]"
97,1,0.027000000000000003,0.8,0.1,0.020155496895313263,0.007636709604412317,14,"[3, 6, 7]"
98,1,0.029,0.2,0.1,0.2375943809747696,0.5095608234405518,4,"[3, 6, 7]"
99,1,0.029,0.3,0.1,0.3063291609287262,0.6402109265327454,4,"[3, 6, 7]"
100,1,0.029,0.4,0.1,0.013918235898017883,0.07638342678546906,18,"[7, 6, 7]"
101,1,0.029,0.5,0.1,0.009339063428342342,0.009129022248089314,18,"[3, 6, 7]"
102,1,0.029,0.6,0.1,1.0447349548339844,0.2142462283372879,2,"[3, 3, 7]"
103,1,0.029,0.7,0.1,0.014254637993872166,0.009807638823986053,15,"[3, 6, 7]"
104,1,0.029,0.8,0.1,0.26832836866378784,0.466766357421875,0,"[3, 6, 7]"
105,1,0.031,0.2,0.1,0.41013845801353455,1.1309750080108643,5,"[3, 6, 7]"
106,1,0.031,0.3,0.1,0.012772749178111553,0.07860135287046432,18,"[7, 6, 7]"
107,1,0.031,0.4,0.1,0.026860041543841362,0.20010659098625183,16,"[7, 6, 7]"
108,1,0.031,0.5,0.1,0.3743414878845215,0.007266988977789879,6,"[3, 6, 7]"
109,1,0.031,0.6,0.1,0.013519462198019028,0.005466096568852663,17,"[3, 6, 7]"
110,1,0.031,0.7,0.1,2.7709197998046875,0.04134352505207062,1,"[3, 6, 7]"
111,1,0.031,0.8,0.1,0.020524870604276657,0.006177353672683239,15,"[3, 6, 7]"
112,1,0.033,0.2,0.1,0.4494355320930481,0.12642550468444824,5,"[3, 6, 7]"
113,1,0.033,0.3,0.1,0.015287429094314575,0.12765470147132874,17,"[7, 6, 7]"
114,1,0.033,0.4,0.1,0.04301365464925766,0.25932589173316956,15,"[7, 6, 7]"
115,1,0.033,0.5,0.1,0.022810453549027443,0.029546799138188362,16,"[3, 6, 7]"
116,1,0.033,0.6,0.1,0.023853762075304985,0.005211485084146261,16,"[3, 6, 7]"
117,1,0.033,0.7,0.1,3.1444251537323,0.11090049147605896,1,"[3, 6, 7]"
118,1,0.033,0.8,0.1,0.018402952700853348,0.022438040003180504,15,"[3, 6, 7]"
119,1,0.035,0.2,0.1,0.48608988523483276,0.14638735353946686,5,"[3, 6, 7]"
120,1,0.035,0.3,0.1,0.5110517740249634,0.052817393094301224,5,"[7, 6, 7]"
121,1,0.035,0.4,0.1,0.5379400253295898,0.25452250242233276,5,"[7, 6, 7]"
122,1,0.035,0.5,0.1,0.04561474919319153,0.061969783157110214,15,"[3, 6, 7]"
123,1,0.035,0.6,0.1,0.058586765080690384,0.01452734787017107,15,"[3, 6, 7]"
124,1,0.035,0.7,0.1,0.03801149129867554,0.049897391349077225,13,"[3, 6, 7]"
125,1,0.035,0.8,0.1,0.034833621233701706,0.018252599984407425,14,"[3, 6, 7]"
126,1,0.037000000000000005,0.2,0.1,0.5337540507316589,0.12644577026367188,5,"[3, 6, 7]"
