IMG_2153_jpeg.rf.1803fdfd61b12ea4894b815f7702e959.jpg,108,129,506,620,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2147_jpeg.rf.713a8ffd7d24b1fc6d76c8745bef448a.jpg,110,61,601,612,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2145_jpeg.rf.7bf38c62a9991899983d8123fc19ae9f.jpg,197,31,561,640,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2149_jpeg.rf.3a968c649beffb180b196c56536ea746.jpg,106,40,444,605,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2146_jpeg.rf.d609bf2297c98a7950a5fabe7a5a7c7b.jpg,150,35,508,627,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2154_jpeg.rf.ab70e62c69dfb51ea1bb4cc4c150075b.jpg,218,127,580,618,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2157_jpeg.rf.62c334cbdbee2549e8dda59019396fd4.jpg,55,205,529,589,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2156_jpeg.rf.eb58b1d441b4e7145a8c6b28316f1887.jpg,193,84,487,640,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2143_jpeg.rf.f3536400f83ffe0954a71c7c50f4d9ee.jpg,180,13,586,637,Tea-powder-leaves-_100-199g_Halal_NonHealthy
IMG_2144_jpeg.rf.ca0b7432d2318d1e4c0aa639e07ce79a.jpg,163,149,586,626,Tea-powder-leaves-_100-199g_Halal_NonHealthy
