IMG_6989_jpeg.rf.a7744aae5f16f412a881e92c06c36ca0.jpg,45,112,398,509,Kaya_200-299g_Halal_NonHealthy
IMG_6992_jpeg.rf.2ec4dbf5cc0a93a3a346b649b09d1030.jpg,143,94,492,446,Kaya_200-299g_Halal_NonHealthy
IMG_6990_jpeg.rf.a79e4f13fc204e97b0faebbc4c21c8b7.jpg,254,102,640,504,Kaya_200-299g_Halal_NonHealthy
IMG_6993_jpeg.rf.cc79736c7c2bb1d6a83bbe8f9c9ef57a.jpg,106,111,459,485,Kaya_200-299g_Halal_NonHealthy
IMG_6987_jpeg.rf.37a6b0890bb70ba8554ad27f43a13d4d.jpg,140,108,470,464,Kaya_200-299g_Halal_NonHealthy
IMG_6991_jpeg.rf.c768e6f2743b637a3ce5c875779599b2.jpg,16,114,391,477,Kaya_200-299g_Halal_NonHealthy
IMG_6995_jpeg.rf.fa0524c537ddcad4e7492dc062cb2f02.jpg,50,61,414,437,Kaya_200-299g_Halal_NonHealthy
IMG_6988_jpeg.rf.fe6bd214dacfca3e80de9aa1189db1bf.jpg,123,104,474,508,Kaya_200-299g_Halal_NonHealthy
IMG_6994_jpeg.rf.c5b24f1e0e712357f092831f6b45c761.jpg,86,215,514,536,Kaya_200-299g_Halal_NonHealthy
IMG_6996_jpeg.rf.e265e3b509793f8c44d3c72e2d39411b.jpg,105,131,439,459,Kaya_200-299g_Halal_NonHealthy
